"Tag Code","Site Name","Release Date MMDDYYYY","Species Code","Species Name","Run Code","Run Name","Brood Year YYYY","Rear Type Code","Rear Type Name","First Obs Date Max","Last Obs Date Min"
"3DD.003E11B5DB","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B5DF","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/20/2022","04/20/2022"
"3DD.003E11B5E0","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/15/2022","04/15/2022"
"3DD.003E11B5EA","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B5EE","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B5F0","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B5F8","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/18/2022","04/18/2022"
"3DD.003E11B5FB","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B5FC","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/17/2022","04/17/2022"
"3DD.003E11B5FE","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/15/2022","04/15/2022"
"3DD.003E11B600","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B602","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/15/2022","04/15/2022"
"3DD.003E11B605","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B606","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B60B","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B611","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B614","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B615","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B621","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B626","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B634","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B637","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B63F","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B642","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B645","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B647","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B64E","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/18/2022","04/18/2022"
"3DD.003E11B650","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B653","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B654","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B65B","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B65D","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/17/2022","04/17/2022"
"3DD.003E11B662","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B668","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B670","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/19/2022","04/19/2022"
"3DD.003E11B673","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/15/2022","04/15/2022"
"3DD.003E11B680","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B683","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B684","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B693","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B696","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/17/2022","04/17/2022"
"3DD.003E11B69C","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B69E","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B6A6","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B6B3","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B6B7","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B6BB","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/15/2022","04/15/2022"
"3DD.003E11B6BD","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B6C6","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B6CA","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/17/2022","04/17/2022"
"3DD.003E11B6CB","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/19/2022","04/19/2022"
"3DD.003E11B6CC","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B6D3","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B6E0","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/19/2022","04/19/2022"
"3DD.003E11B6EA","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B6EF","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B6F6","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B6FE","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B701","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/15/2022","04/15/2022"
"3DD.003E11B702","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B708","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/17/2022","04/17/2022"
"3DD.003E11B70D","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/15/2022","04/15/2022"
"3DD.003E11B70F","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B710","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B713","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B715","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B71B","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B724","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/17/2022","04/17/2022"
"3DD.003E11B729","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B72C","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B72D","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/15/2022","04/15/2022"
"3DD.003E11B72E","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B740","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B74A","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/19/2022","04/19/2022"
"3DD.003E11B74B","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B753","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/17/2022","04/17/2022"
"3DD.003E11B75A","EHL - Entiat NFH Adult Ladder","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","09/15/2022","10/05/2022"
"3DD.003E11B75A","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","09/13/2022","09/13/2022"
"3DD.003E11B762","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B764","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/15/2022","04/15/2022"
"3DD.003E11B767","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B768","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B76E","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B772","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B776","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B778","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B779","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B77B","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B77D","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B77F","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/17/2022","04/17/2022"
"3DD.003E11B781","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B78E","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B797","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/17/2022","04/17/2022"
"3DD.003E11B798","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B79B","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B79D","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B7A0","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B7AD","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B7B0","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/17/2022","04/17/2022"
"3DD.003E11B7B3","EHL - Entiat NFH Adult Ladder","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","10/01/2022","10/18/2022"
"3DD.003E11B7B3","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","09/03/2022","09/03/2022"
"3DD.003E11B7B6","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B7B8","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B7BB","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/17/2022","04/17/2022"
"3DD.003E11B7BF","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B7C2","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B7C7","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/18/2022","04/18/2022"
"3DD.003E11B7CB","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","08/11/2022","08/11/2022"
"3DD.003E11B7CD","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B7D2","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B7D5","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B7DA","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B7DB","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B7E8","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B7F4","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/17/2022","04/17/2022"
"3DD.003E11B7F9","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B800","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B802","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B804","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/16/2022","04/16/2022"
"3DD.003E11B805","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/18/2022","04/18/2022"
"3DD.003E11B806","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B80A","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/18/2022","04/18/2022"
"3DD.003E11B80C","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B810","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B815","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B816","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B819","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B820","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/20/2022","04/20/2022"
"3DD.003E11B822","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B824","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/18/2022","04/18/2022"
"3DD.003E11B828","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B82C","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B82E","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/19/2022","04/19/2022"
"3DD.003E11B831","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B832","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B835","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B83D","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/13/2022","04/13/2022"
"3DD.003E11B840","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
"3DD.003E11B845","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/17/2022","04/17/2022"
"3DD.003E11B847","ENL - Lower Entiat River","4/13/2022","1","Chinook","2","Summer","2020","H","Hatchery Reared","04/14/2022","04/14/2022"
